role,clean_skills,count,importance
data analyst,data analysis techniques,2,0.0003940110323089047
data analyst,data analysis testimony,1,0.00019700551615445234
data analyst,data analysis tools,9,0.0017730496453900709
data analyst,data analysis tools and techniques,1,0.00019700551615445234
data analyst,data analysis tools proficiency,1,0.00019700551615445234
data analyst,data analysis validation,1,0.00019700551615445234
data analyst,data analysis.,1,0.00019700551615445234
data analyst,data analyst,59,0.011623325453112687
data analyst,data analyst lead,1,0.00019700551615445234
data analyst,data analyst level ii or iii certification,1,0.00019700551615445234
data analyst,data analyst qualification,1,0.00019700551615445234
data analyst,data analyst services,1,0.00019700551615445234
data analyst,data analysts,1,0.00019700551615445234
data analyst,data analysts and engineers team leading,1,0.00019700551615445234
data analyst,data analytic,1,0.00019700551615445234
data analyst,data analytic methods,1,0.00019700551615445234
data analyst,data analytic projects,1,0.00019700551615445234
data analyst,data analytic software,1,0.00019700551615445234
data analyst,data analytic software  powerbi tableau,1,0.00019700551615445234
data analyst,data analytic software  powerbi tableau etc,1,0.00019700551615445234
data analyst,data analytic strategy,1,0.00019700551615445234
data analyst,data analytic tools,3,0.000591016548463357
data analyst,data analytical tools,1,0.00019700551615445234
data analyst,data analytics and decision support tools,1,0.00019700551615445234
data analyst,data analytics applications,1,0.00019700551615445234
data analyst,data analytics dashboards,1,0.00019700551615445234
data analyst,data analytics infrastructure,1,0.00019700551615445234
data analyst,data analytics methodologies,1,0.00019700551615445234
data analyst,data analytics professionals,1,0.00019700551615445234
data analyst,data analytics software,2,0.0003940110323089047
data analyst,data analytics technologies,1,0.00019700551615445234
data analyst,data analytics tools,5,0.0009850275807722615
data analyst,data analytics trends and technologies,1,0.00019700551615445234
data analyst,data and analysis requirements,1,0.00019700551615445234
data analyst,data and analytic systems,1,0.00019700551615445234
data analyst,data and business process modeling mapping,1,0.00019700551615445234
data analyst,data and insights,1,0.00019700551615445234
data analyst,data and metadata,1,0.00019700551615445234
data analyst,data anomalies,1,0.00019700551615445234
data analyst,data anomaly resolution,1,0.00019700551615445234
data analyst,data api design and implementation,1,0.00019700551615445234
data analyst,data api development,1,0.00019700551615445234
data analyst,data applications,2,0.0003940110323089047
data analyst,data architect,1,0.00019700551615445234
data analyst,data architecture,55,0.010835303388494878
data analyst,data architectures,2,0.0003940110323089047
data analyst,data assembly methods,1,0.00019700551615445234
data analyst,data assessment,3,0.000591016548463357
data analyst,data asset management,1,0.00019700551615445234
data analyst,data assets,1,0.00019700551615445234
data analyst,data assimilation,2,0.0003940110323089047
data analyst,data assumptions,1,0.00019700551615445234
data analyst,data assurance,1,0.00019700551615445234
data analyst,data attribute,1,0.00019700551615445234
data analyst,data attribute collection,1,0.00019700551615445234
data analyst,data attributing,1,0.00019700551615445234
data analyst,data audit,3,0.000591016548463357
data analyst,data auditing,6,0.001182033096926714
data analyst,data audits,3,0.000591016548463357
data analyst,data authenticity,1,0.00019700551615445234
data analyst,data automation,7,0.0013790386130811663
data analyst,data availability,2,0.0003940110323089047
data analyst,data backup,1,0.00019700551615445234
data analyst,data base design,1,0.00019700551615445234
data analyst,data benchmarking,1,0.00019700551615445234
data analyst,data blending,1,0.00019700551615445234
data analyst,data blending   querying,1,0.00019700551615445234
data analyst,data bricks,1,0.00019700551615445234
data analyst,data build tool  dbt,1,0.00019700551615445234
data analyst,data caching,2,0.0003940110323089047
data analyst,data capabilities,2,0.0003940110323089047
data analyst,data capacity,2,0.0003940110323089047
data analyst,data capture,2,0.0003940110323089047
data analyst,data catalog,5,0.0009850275807722615
data analyst,data catalog building and maintenance,1,0.00019700551615445234
data analyst,data catalog maintenance,1,0.00019700551615445234
data analyst,data catalog management,1,0.00019700551615445234
data analyst,data catalog modernization,1,0.00019700551615445234
data analyst,data catalog tools,1,0.00019700551615445234
data analyst,data cataloging,5,0.0009850275807722615
data analyst,data cataloguing,1,0.00019700551615445234
data analyst,data center operations,2,0.0003940110323089047
data analyst,data champion,1,0.00019700551615445234
data analyst,data change management,1,0.00019700551615445234
data analyst,data characterization,1,0.00019700551615445234
data analyst,data charts,1,0.00019700551615445234
data analyst,data classification,2,0.0003940110323089047
data analyst,data cleaning,89,0.017533490937746258
data analyst,data cleaning and visualization,1,0.00019700551615445234
data analyst,data cleanse,1,0.00019700551615445234
data analyst,data cleansing,125,0.02462568951930654
data analyst,data cleanup,2,0.0003940110323089047
data analyst,data code sets,1,0.00019700551615445234
data analyst,data coding,1,0.00019700551615445234
data analyst,data collation,2,0.0003940110323089047
data analyst,data collection,155,0.03053585500394011
data analyst,data collection and management,1,0.00019700551615445234
data analyst,data collection best practices,1,0.00019700551615445234
data analyst,data collection enhancement,1,0.00019700551615445234
data analyst,data collection methodologies,1,0.00019700551615445234
data analyst,data collection pipelining,1,0.00019700551615445234
data analyst,data collection procedures,1,0.00019700551615445234
data analyst,data collection process design,1,0.00019700551615445234
data analyst,data collection software,1,0.00019700551615445234
data analyst,data collection systems,2,0.0003940110323089047
data analyst,data collection techniques,1,0.00019700551615445234
data analyst,data collection tools,3,0.000591016548463357
data analyst,data combination,3,0.000591016548463357
data analyst,data communication,16,0.0031520882584712374
data analyst,data communication software,1,0.00019700551615445234
data analyst,data compatibility,1,0.00019700551615445234
data analyst,data compilation,19,0.0037431048069345944
data analyst,data completeness,43,0.00847123719464145
data analyst,data compliance,12,0.002364066193853428
data analyst,data computation,1,0.00019700551615445234
data analyst,data concepts,2,0.0003940110323089047
data analyst,data condensation,1,0.00019700551615445234
data analyst,data confidentiality,6,0.001182033096926714
data analyst,data configuration,2,0.0003940110323089047
data analyst,data conformance,1,0.00019700551615445234
data analyst,data connections,3,0.000591016548463357
data analyst,data consistency,15,0.002955082742316785
data analyst,data consolidation,7,0.0013790386130811663
data analyst,data construction,1,0.00019700551615445234
data analyst,data consulting,1,0.00019700551615445234
data analyst,data consumers,2,0.0003940110323089047
data analyst,data content,1,0.00019700551615445234
data analyst,data context pre analysis,1,0.00019700551615445234
data analyst,data controls,4,0.0007880220646178094
data analyst,data conversion,5,0.0009850275807722615
data analyst,data coordination,4,0.0007880220646178094
data analyst,data correction,1,0.00019700551615445234
data analyst,data correlation,1,0.00019700551615445234
data analyst,data corruption,1,0.00019700551615445234
data analyst,data creation,1,0.00019700551615445234
data analyst,data culture,1,0.00019700551615445234
data analyst,data curate,1,0.00019700551615445234
data analyst,data curation,8,0.0015760441292356187
data analyst,data curiosity,1,0.00019700551615445234
data analyst,data currency,1,0.00019700551615445234
data analyst,data dashboards,4,0.0007880220646178094
data analyst,data decision making,1,0.00019700551615445234
data analyst,data deduplication,1,0.00019700551615445234
data analyst,data definition and standardization,1,0.00019700551615445234
data analyst,data definitions,3,0.000591016548463357
data analyst,data delivery,1,0.00019700551615445234
data analyst,data delivery platforms,1,0.00019700551615445234
data analyst,data dependencies,2,0.0003940110323089047
data analyst,data design,5,0.0009850275807722615
data analyst,data design documents,1,0.00019700551615445234
data analyst,data design principles,1,0.00019700551615445234
data analyst,data designing,1,0.00019700551615445234
data analyst,data desktop procedures,1,0.00019700551615445234
data analyst,data dictionaries,25,0.004925137903861308
data analyst,data dictionary,11,0.0021670606776989757
data analyst,data dictionary creation,2,0.0003940110323089047
data analyst,data dictionary management,1,0.00019700551615445234
data analyst,data digestibility,1,0.00019700551615445234
data analyst,data disclosure,1,0.00019700551615445234
data analyst,data discovery,9,0.0017730496453900709
data analyst,data discovery sessions,1,0.00019700551615445234
data analyst,data discrepancies,3,0.000591016548463357
data analyst,data discrepancies analysis,1,0.00019700551615445234
data analyst,data discrepancy analysis,1,0.00019700551615445234
data analyst,data display,1,0.00019700551615445234
data analyst,data dissemination,10,0.001970055161544523
data analyst,data distillation,2,0.0003940110323089047
data analyst,data distribution,3,0.000591016548463357
data analyst,data distribution analysis,2,0.0003940110323089047
data analyst,data documentation,12,0.002364066193853428
data analyst,data domain knowledge,1,0.00019700551615445234
data analyst,data driven,2,0.0003940110323089047
data analyst,data driven analysis,1,0.00019700551615445234
data analyst,data driven decision making,3,0.000591016548463357
data analyst,data driven solutions,1,0.00019700551615445234
data analyst,data ecosystem such as databricks snowflake and google big query,1,0.00019700551615445234
data analyst,data ecosystems,1,0.00019700551615445234
data analyst,data editing,3,0.000591016548463357
